RNU5B-2P	1	347	5.64235664214374e-05	0.0296787959376761	0.00288184438040346
RIT1	1	477	6.06039560571148e-05	0.0318170769299853	0.00209643605870021
WEE1	2	1870	6.3678660963018e-05	0.0333676183446214	0.00106951871657754
RP1-287H17.1	1	297	6.51418014632199e-05	0.034069162165264	0.00336700336700337
RP11-807H7.1	1	35	6.9752149893243e-05	0.0364106222442728	0.0285714285714286
AC112200.1	1	313	7.02360483418873e-05	0.0365929811861233	0.00319488817891374
AC068831.15	1	391	7.25538392294389e-05	0.0377279963993082	0.00255754475703325
MIR614	1	200	7.28919976742404e-05	0.0378309467929308	0.005
RP11-203J24.8	1	393	7.69895265574361e-05	0.0398805747567519	0.00254452926208651
DPM2	1	393	7.69895265574361e-05	0.0398805747567519	0.00254452926208651
AC112249.1	1	269	8.27459154384425e-05	0.0426968923662363	0.00371747211895911
AC002480.5	1	346	8.31199840805041e-05	0.0428067918014596	0.00289017341040462
TBC1D13	1	596	8.68399140243614e-05	0.0446357158085218	0.00167785234899329
AC005197.2	1	431	8.69630817582623e-05	0.0446357158085218	0.00232018561484919
RP4-533D7.5	1	360	8.8072605815559e-05	0.0450931741775662	0.00277777777777778
SDHAP1	1	272	8.93019913760229e-05	0.0456333175931477	0.00367647058823529
STAMBP	1	435	8.98781146120298e-05	0.0458378384521352	0.00229885057471264
IGHV3-23	2	172	9.59137722236214e-05	0.0488201100618233	0.0116279069767442
