MRPS18A	4	202	2.78038803092073e-09	8.01307830511355e-06	0.0198019801980198
C11orf95	8	2050	3.20568371847685e-09	9.2355747929318e-06	0.00390243902439024
RP11-266K4.9	4	215	4.25694324235337e-09	1.22599965379777e-05	0.0186046511627907
RP11-349A8.3	5	653	5.13393205725521e-09	1.47805903928377e-05	0.00765696784073507
HIST3H2BA	6	645	5.88609549989627e-09	1.69401828487015e-05	0.00930232558139535
NGB	6	998	6.30934993139931e-09	1.81519997526358e-05	0.00601202404809619
ATP5J2-PTCD1	4	200	6.31294083675016e-09	1.81560178464935e-05	0.02
SLC25A51P1	7	237	7.69258656774241e-09	2.21161863822594e-05	0.029535864978903
IGHD2-15	6	666	9.03937924512377e-09	2.59791759504857e-05	0.00900900900900901
RPS6KB2	7	1841	9.40573752217233e-09	2.70226839012011e-05	0.00380228136882129
HTR5BP	7	553	9.88302428783783e-09	2.83840457546702e-05	0.0126582278481013
RP11-758N13.1	5	247	1.05991767584968e-08	3.04302364736442e-05	0.0202429149797571
GREM1	5	269	1.07033091278907e-08	3.07184971970464e-05	0.0185873605947955
CASQ1	4	268	1.196541188353e-08	3.43287666938474e-05	0.0149253731343284
RPL30P11	5	359	1.27609980360432e-08	3.6598542367372e-05	0.0139275766016713
B4GALNT2	5	342	1.34054405354078e-08	3.84333980150142e-05	0.0146198830409357
SYF2	5	426	1.36800255567948e-08	3.92069532457739e-05	0.0117370892018779
COG4	5	530	1.40261603442937e-08	4.01849493864015e-05	0.00943396226415094
RP11-554D14.2	5	263	1.49146807126854e-08	4.27156455611311e-05	0.0190114068441065
AL513344.1	3	118	1.52628973904001e-08	4.36976752287155e-05	0.0254237288135593
CTD-2545M3.8	5	1028	1.73661570679329e-08	4.97019415284239e-05	0.00486381322957198
SLC25A1P3	5	168	1.96482896619443e-08	5.62137567228227e-05	0.0297619047619048
RP11-662M24.2	3	82	2.134843479773e-08	6.10565235215077e-05	0.0365853658536585
AC114730.7	5	843	2.13694225648098e-08	6.10951791127912e-05	0.00593119810201661
SF3B3	5	590	2.26049191587308e-08	6.46048589556525e-05	0.00847457627118644
CTD-2135D7.4	3	189	2.34794588216403e-08	6.70808138534262e-05	0.0158730158730159
EHF	4	426	2.65967429191605e-08	7.59602977771223e-05	0.00938967136150235
TRUB2	6	1290	3.17113331149699e-08	9.0535856043239e-05	0.00465116279069767
CTC-209H22.3	5	484	3.18008225308475e-08	9.07595475030387e-05	0.0103305785123967
BNIP1	5	484	3.18008225308475e-08	9.07595475030387e-05	0.0103305785123967
EFCAB5	5	687	4.23449606490323e-08	0.00012076782777104	0.00727802037845706
WDR17	6	399	4.31249413956891e-08	0.00012294920791911	0.0150375939849624
NDUFAF5	5	552	4.79186745838689e-08	0.000136568222564026	0.00905797101449275
MED29	5	769	4.91679610359341e-08	0.000140079520991376	0.00650195058517555
RP11-469H8.6	5	1015	5.16033744624167e-08	0.000146966410468963	0.00492610837438424
LIMK2	5	880	5.75240237665753e-08	0.00016377089566344	0.00568181818181818
GRK6	8	2489	5.85766551930433e-08	0.000166709160679401	0.00321414222579349
ATP5J2	4	378	7.3872067463121e-08	0.000210166031932579	0.0105820105820106
ABCA7	10	5803	7.88068785784191e-08	0.000224126762677024	0.00172324659658797
SHKBP1	9	4122	8.31687693159111e-08	0.000236448811165135	0.00218340611353712
EFCAB10	3	125	8.8694635413944e-08	0.000252070153846429	0.024
RP11-336K24.12	5	825	8.87082596268129e-08	0.000252070153846429	0.00606060606060606
RP11-258F1.1	5	910	1.0077181522572e-07	0.000286191955241044	0.00549450549450549
ALDH4A1	5	797	1.11252275059037e-07	0.000315845208892607	0.00627352572145546
HM13-AS1	4	487	1.31102561584662e-07	0.00037206906977727	0.0082135523613963
CCDC101	4	405	1.41217080251721e-07	0.000400632856674132	0.00987654320987654
UVRAG	5	689	1.43042829692241e-07	0.000405669465007197	0.00725689404934688
RP11-535A19.2	5	689	1.43042829692241e-07	0.000405669465007197	0.00725689404934688
PRLR	4	358	1.53297827876209e-07	0.000434446044201175	0.0111731843575419
ALDH1L1	4	598	1.58461425869838e-07	0.000448921219489251	0.00668896321070234
RP5-1057I20.2	5	1058	1.58630191871012e-07	0.000449240703378706	0.00472589792060491
GOLT1B	5	323	1.68888320772886e-07	0.000478122836108041	0.0154798761609907
RECQL	5	323	1.68888320772886e-07	0.000478122836108041	0.0154798761609907
RP1-315G1.3	5	667	1.78866526368004e-07	0.000506013403095085	0.00749625187406297
PAF1	6	1927	2.02146193561958e-07	0.000571669435393218	0.00311364815775817
NOS1AP	5	698	2.42708571129846e-07	0.000686137130584075	0.00716332378223496
LINC00661	5	1181	2.75438911678805e-07	0.000778390364404302	0.00423370025402202
CDC42EP2	6	1496	2.92654150024774e-07	0.000826747973819986	0.00401069518716578
FAM71E2	5	762	2.97208451960351e-07	0.000839316668336032	0.00656167979002625
WDR74	6	1005	3.12923820966482e-07	0.000883383946588379	0.00597014925373134
FLRT2	3	101	3.51307596235806e-07	0.000991390036577444	0.0297029702970297
DIO3OS	7	2654	4.31214684182279e-07	0.00121645662407821	0.00263752825923135
RSF1	5	1047	4.4580379954251e-07	0.00125716671470988	0.00477554918815664
CTD-2210P24.4	4	383	4.9842023575053e-07	0.00140504664458074	0.010443864229765
AL008721.1	2	42	5.00413878667949e-07	0.00141016631008628	0.0476190476190476
RP13-582O9.7	5	945	5.26546880097456e-07	0.00148328256123453	0.00529100529100529
AAMDC	5	1100	5.2896251179213e-07	0.00148955843320664	0.00454545454545455
FNDC5	4	932	6.01347464823654e-07	0.00169279311347859	0.00429184549356223
MRPL34	6	1465	6.0370400045695e-07	0.00169882305728586	0.00409556313993174
LRRC28	4	667	6.6737362480751e-07	0.00187732200658353	0.00599700149925037
SH3D21	4	554	6.86349770795402e-07	0.00193001555547667	0.0072202166064982
ATF7IP	5	1105	7.04248158678311e-07	0.00197964157404473	0.00452488687782805
SNORD115-44	5	758	7.40157732770363e-07	0.00207984322908472	0.00659630606860158
TBC1D1	7	1888	7.7816432852984e-07	0.00218586359884032	0.00370762711864407
CCNF	5	1172	8.04987281388669e-07	0.00226040428613938	0.00426621160409556
RAPGEF3	7	2803	8.05486682020629e-07	0.0022610011164319	0.00249732429539779
AC010441.1	3	160	8.23319887044427e-07	0.00231023560304666	0.01875
RPP40	4	490	8.63805056927625e-07	0.00242297318468199	0.00816326530612245
RNU2-42P	3	301	9.11790766222609e-07	0.0025566613084882	0.00996677740863787
NEAT1	6	1781	9.21538546805323e-07	0.00258307254669532	0.00336889387984278
AP002833.1	4	355	9.43163625310994e-07	0.00264274447812141	0.0112676056338028
KIRREL3-AS3	4	355	9.43163625310994e-07	0.00264274447812141	0.0112676056338028
CALHM1	4	795	9.94831661493834e-07	0.00278552865218273	0.0050314465408805
BIRC6	5	994	1.02843636351491e-06	0.00287859338147822	0.00503018108651911
CEP170B	6	2393	1.10006580533728e-06	0.00307798412333371	0.00250731299623903
SSH2	5	1143	1.12360498316644e-06	0.00314272313791653	0.00437445319335083
PRKCH	6	1858	1.14622752678262e-06	0.0032048521648842	0.00322927879440258
IWS1	4	611	1.16361274260512e-06	0.00325229761558132	0.00654664484451719
RFKP1	3	90	1.19756486538503e-06	0.00334599623388576	0.0333333333333333
RP5-942I16.1	5	867	1.28766528117996e-06	0.00359644913033563	0.00576701268742791
AQP5	5	1664	1.30281919830111e-06	0.00363747120165669	0.00300480769230769
ACIN1	5	1511	1.31870924424682e-06	0.00368051750069287	0.00330906684315023
COX19	4	796	1.32325772905784e-06	0.00369188906407136	0.0050251256281407
HSP90AA1	6	1935	1.36443449105794e-06	0.0038054077955606	0.00310077519379845
TENC1	8	5022	1.47216766921421e-06	0.00410440346176921	0.00159299084030267
SESN2	4	669	1.48958052392789e-06	0.00415146092018703	0.00597907324364723
C1orf228	4	675	1.53041861283842e-06	0.00426374625536785	0.00592592592592593
PTCD1	4	665	1.57870916228653e-06	0.00439670501696798	0.00601503759398496
STX5	5	844	1.81677035959726e-06	0.00505788868111878	0.00592417061611374
RP11-727F15.9	5	844	1.81677035959726e-06	0.00505788868111878	0.00592417061611374
ULK4	4	525	1.90129948873796e-06	0.00528941517766901	0.00761904761904762
S100A2	3	336	2.00632128000144e-06	0.00557957947968402	0.00892857142857143
ZNF696	5	1301	2.10191200744614e-06	0.00584331538070026	0.00384319754035357
NFAT5	4	1011	2.26626678001551e-06	0.00629795538166311	0.0039564787339268
MIR1538	4	1011	2.26626678001551e-06	0.00629795538166311	0.0039564787339268
RP11-1140I5.1	1	11	2.31056085242543e-06	0.00641642748718541	0.0909090909090909
TTC23	4	852	2.69811161857092e-06	0.00748995785315287	0.00469483568075117
RP13-81N3.2	3	182	2.73642624337711e-06	0.00759358282537148	0.0164835164835165
MFSD5	4	956	2.96771252161765e-06	0.00823243453496736	0.00418410041841004
GALNT12	4	555	3.37049642595844e-06	0.00934638658918274	0.00720720720720721
SUCLG1	5	635	3.43194359908594e-06	0.00951334765666623	0.0078740157480315
ANKRD20A5P	3	250	3.54147611258959e-06	0.00981343030798576	0.012
STAG2	5	1012	3.5472256553204e-06	0.0098258150652375	0.00494071146245059
TERF1	5	386	3.55199561397068e-06	0.00983547585508482	0.0129533678756477
EPRS	4	697	3.69111369036279e-06	0.0102170026949242	0.00573888091822095
METTL7A	2	181	3.72552273031346e-06	0.0103085213947773	0.0110497237569061
AP001062.1	4	940	3.91478188044303e-06	0.0108282866813054	0.00425531914893617
AP001062.7	4	941	3.93531744846687e-06	0.0108811527450109	0.00425079702444208
AC013480.2	2	193	3.95282235332584e-06	0.0109256009845926	0.0103626943005181
UBE2I	7	4496	4.03759612377375e-06	0.0111558780899869	0.00155693950177936
ARHGEF2	5	1712	4.19502048987219e-06	0.011586646593027	0.00292056074766355
TRIM26	4	675	4.53444614345599e-06	0.012519605802082	0.00592592592592593
GTF2A2	3	291	4.58877379416744e-06	0.0126650156719021	0.0103092783505155
MIER1	5	1052	5.66994909156904e-06	0.015643389543639	0.00475285171102662
MLLT1	6	2325	5.78103693438248e-06	0.0159440998650269	0.00258064516129032
NF2	3	438	6.27917602979977e-06	0.017311688314158	0.00684931506849315
CTD-2260A17.2	5	1021	6.88294735640138e-06	0.0189694029142422	0.00489715964740451
DPYSL4	5	1871	7.00586522783819e-06	0.0193011587026942	0.00267236771779797
KRT18	3	560	7.02161083587782e-06	0.0193375162420075	0.00535714285714286
SAP30	5	975	7.15822672059385e-06	0.0197065981617949	0.00512820512820513
RP11-798M19.6	5	975	7.15822672059385e-06	0.0197065981617949	0.00512820512820513
RP11-560J1.2	4	765	7.55176872679897e-06	0.020774915767424	0.00522875816993464
IRF5	4	811	8.11682767154487e-06	0.0223212760967484	0.00493218249075216
ZNF767	4	737	8.57087214589658e-06	0.0235613275290697	0.00542740841248304
LBR	5	1139	9.26959530511695e-06	0.0254728478984614	0.00438981562774363
ADCY6	4	1029	9.39241103203869e-06	0.0258009531050103	0.00388726919339164
LNPEP	5	1198	1.00076598806842e-05	0.0274810340323588	0.00417362270450751
CASP6	4	649	1.10751666341224e-05	0.0304013324106661	0.0061633281972265
CTB-50L17.16	4	1097	1.13673307430284e-05	0.03119195555887	0.00364630811303555
GIPC1	5	1820	1.16409712201948e-05	0.0319311840569944	0.00274725274725275
RP11-138J23.1	1	9	1.19007949527239e-05	0.0326319797603689	0.111111111111111
SRP14	3	490	1.25825097126997e-05	0.0344886591225099	0.00612244897959184
SRP14-AS1	3	490	1.25825097126997e-05	0.0344886591225099	0.00612244897959184
RNU7-57P	1	39	1.30749691095167e-05	0.0358123403909661	0.0256410256410256
CTD-2515C13.1	1	9	1.32338703527912e-05	0.0362343370259424	0.111111111111111
SERINC2	4	684	1.36993143771136e-05	0.0374950234501599	0.00584795321637427
RP11-579D7.4	4	1158	1.40626048713566e-05	0.0384752869280316	0.00345423143350604
RP11-76I14.1	1	12	1.60309975567596e-05	0.0438447783177376	0.0833333333333333
