name	ct	len	pval	p.adj	den
IGLV7-46	1	276	5.29329402095824e-05	0.0279077149611382	0.0036231884057971
RNU5B-2P	1	347	5.64235664214374e-05	0.0296787959376761	0.00288184438040346
RIT1	1	477	6.06039560571148e-05	0.0318170769299853	0.00209643605870021
WEE1	2	1870	6.3678660963018e-05	0.0333676183446214	0.00106951871657754
RP1-287H17.1	1	297	6.51418014632199e-05	0.034069162165264	0.00336700336700337
RP11-807H7.1	1	35	6.9752149893243e-05	0.0364106222442728	0.0285714285714286
AC112200.1	1	313	7.02360483418873e-05	0.0365929811861233	0.00319488817891374
AC068831.15	1	391	7.25538392294389e-05	0.0377279963993082	0.00255754475703325
MIR614	1	200	7.28919976742404e-05	0.0378309467929308	0.005
RP11-203J24.8	1	393	7.69895265574361e-05	0.0398805747567519	0.00254452926208651
DPM2	1	393	7.69895265574361e-05	0.0398805747567519	0.00254452926208651
AC112249.1	1	269	8.27459154384425e-05	0.0426968923662363	0.00371747211895911
AC002480.5	1	346	8.31199840805041e-05	0.0428067918014596	0.00289017341040462
TBC1D13	1	596	8.68399140243614e-05	0.0446357158085218	0.00167785234899329
AC005197.2	1	431	8.69630817582623e-05	0.0446357158085218	0.00232018561484919
RP4-533D7.5	1	360	8.8072605815559e-05	0.0450931741775662	0.00277777777777778
SDHAP1	1	272	8.93019913760229e-05	0.0456333175931477	0.00367647058823529
STAMBP	1	435	8.98781146120298e-05	0.0458378384521352	0.00229885057471264
IGHV3-23	2	172	9.59137722236214e-05	0.0488201100618233	0.0116279069767442
CCDC124	1	370	9.84956846500351e-05	0.0500358078022178	0.0027027027027027
IGLV4-69	1	448	0.000100291567838084	0.0508478248939088	0.00223214285714286
PLEKHJ1	1	517	0.000109935136997863	0.0556271793209187	0.00193423597678917
SF3A2	1	517	0.000109935136997863	0.0556271793209187	0.00193423597678917
RP11-537I16.2	1	360	0.000110963882958171	0.0559257970109179	0.00277777777777778
PMPCB	1	362	0.000111224837930801	0.055946093479193	0.00276243093922652
RP11-288L9.1	1	488	0.000112775902879392	0.0566135032454547	0.00204918032786885
LTB	1	611	0.000113918552843373	0.0570731949745298	0.0016366612111293
LLGL1	1	704	0.000116346720409832	0.0581733602049161	0.00142045454545455
TMPRSS15	1	128	0.000118532534595261	0.0591477347630355	0.0078125
CDK6	2	1951	0.000118620345948894	0.0591477347630355	0.00102511532547412
AC090804.1	1	554	0.000121505772156527	0.060388368761794	0.00180505415162455
DUS1L	1	543	0.000122413563225621	0.0607171273599079	0.00184162062615101
MIR4322	1	687	0.000124595690879303	0.0616748669852552	0.00145560407569141
ARMCX3-AS1	1	265	0.000126391841484552	0.0624375696933688	0.00377358490566038
AC104024.2	1	555	0.000127452646724091	0.0628341548349769	0.0018018018018018
ZSCAN1	1	760	0.000131567778500985	0.0647313470224846	0.00131578947368421
CUL7	1	472	0.000135855039452681	0.0667048243712666	0.00211864406779661
FAM219B	1	537	0.000136842635318657	0.0670528913061419	0.00186219739292365
SYN3	1	458	0.000139486655514665	0.068208974546671	0.00218340611353712
CTD-2012K14.4	1	976	0.000140003836782032	0.0683218723496317	0.00102459016393443
RP11-400F19.8	1	842	0.000147145222952894	0.0716597235780592	0.00118764845605701
RP11-397D12.4	1	571	0.000149107126062198	0.0724660632662282	0.00175131348511384
C12orf65	1	592	0.000156191758852731	0.0757530030435744	0.00168918918918919
SPOCK3	1	94	0.000160494578531512	0.0776793760092516	0.0106382978723404
NR5A2	1	259	0.00016176612316765	0.0781330374899751	0.00386100386100386
MDM4	1	385	0.000165535002094819	0.0797878710097026	0.0025974025974026
BIRC3	1	373	0.000165798401215445	0.0797878710097026	0.00268096514745308
RAD54B	1	340	0.000167088013255601	0.0802022463626884	0.00294117647058824
CLNS1A	1	468	0.000167923858497954	0.0804355282205198	0.00213675213675214
GINS2	1	439	0.000169897992178369	0.0812112402612606	0.00227790432801822
NAGLU	1	906	0.000170839897526975	0.0814906311203673	0.0011037527593819
TMLHE	1	279	0.000171074376152491	0.0814906311203673	0.003584229390681
AC002128.5	1	535	0.000174392333068707	0.0828363582076358	0.00186915887850467
CTC-524C5.5	1	472	0.000176109278582137	0.083475798047933	0.00211864406779661
DHX33	1	472	0.000176109278582137	0.083475798047933	0.00211864406779661
RNU6-1262P	1	846	0.000176221814794708	0.083475798047933	0.00118203309692671
FAM76A	1	773	0.000178123151734266	0.0838960044668394	0.00129366106080207
ZNF333	1	532	0.000179645773423442	0.084433513509018	0.0018796992481203
FTO	1	335	0.000181376031718861	0.0850653588761456	0.00298507462686567
RPGRIP1L	1	335	0.000181376031718861	0.0850653588761456	0.00298507462686567
RP11-64J4.2	1	355	0.000185354948241012	0.0865607608285527	0.0028169014084507
OR1R1P	1	355	0.000185354948241012	0.0865607608285527	0.0028169014084507
PARP15	1	558	0.000189229360936682	0.0879916528355573	0.0017921146953405
AC067969.1	1	609	0.000189662171272365	0.0880032474703771	0.00164203612479475
HAUS3	1	690	0.000190808908305362	0.0883445245453827	0.00144927536231884
PRDM9	1	90	0.000191015036893338	0.0883445245453827	0.0111111111111111
CTD-2650P22.1	1	858	0.000191620875670595	0.0883445245453827	0.00116550116550117
CANT1	1	718	0.000197214102009236	0.0907184869242483	0.00139275766016713
MIR146A	1	321	0.000200991573050202	0.0922551320300428	0.00311526479750779
CTD-2319I12.1	1	650	0.000205737006699569	0.0942275490684026	0.00153846153846154
ALDOC	1	602	0.000206125093305309	0.0942275490684026	0.00166112956810631
MIR425	1	669	0.000206132807507364	0.0942275490684026	0.00149476831091181
MIR3143	1	341	0.00021044477394816	0.0957523721464126	0.00293255131964809
CCNT1	1	539	0.00021209666095745	0.0962918840746825	0.00185528756957328
PHF5A	1	580	0.000213019473184417	0.0964978213525409	0.00172413793103448
RP11-85K15.2	1	597	0.000213114823170102	0.0964978213525409	0.0016750418760469
RDH8	1	953	0.000214670099877745	0.096816215044863	0.00104931794333683
EDN1	1	249	0.000216318883283551	0.0973434974775977	0.00401606425702811
PFDN2	1	787	0.000216673187462102	0.0973434974775977	0.00127064803049555
RP11-216N14.9	1	615	0.000225244606506192	0.100909583714774	0.0016260162601626
AC007690.1	1	577	0.000229151800459126	0.10243085480523	0.00173310225303293
NR2C2AP	1	827	0.000231208856124376	0.103119149831472	0.00120918984280532
ARMCX3	1	368	0.000232039613371926	0.103257627950507	0.00271739130434783
STXBP3	1	529	0.000233319111492603	0.103593685502716	0.00189035916824197
GPR153	1	627	0.000235396000711319	0.104280428315114	0.00159489633173844
AP003068.12	1	613	0.000235432951444015	0.104280428315114	0.00163132137030995
ATP6V0A2	1	450	0.000241915305956963	0.106684649927021	0.00222222222222222
TUBB	1	662	0.000242053168509226	0.106684649927021	0.00151057401812689
ZNF844	1	539	0.000243793508789114	0.107025350358421	0.00185528756957328
DNTTIP2	1	379	0.000244420387463751	0.107056129709123	0.00263852242744063
SRP54	1	651	0.000246124970619044	0.107556612160522	0.00153609831029186
HBEGF	1	639	0.000246626663523486	0.107556612160522	0.00156494522691706
RP11-574K11.31	1	798	0.00024984626129998	0.108683123665491	0.0012531328320802
NDST2	1	798	0.00024984626129998	0.108683123665491	0.0012531328320802
RP11-552F3.10	1	968	0.000249989444401466	0.108683123665491	0.00103305785123967
TPRG1-AS1	1	374	0.000253466864436613	0.109497685436617	0.00267379679144385
RP11-216N14.8	1	665	0.000254467751854559	0.109675601049315	0.00150375939849624
ZNF442	1	674	0.000257886143446684	0.110891041682074	0.00148367952522255
RHOT1	1	586	0.000261278586032421	0.112088513407908	0.00170648464163823
TPRG1	1	371	0.00026249555736213	0.112348098550992	0.00269541778975741
AC022400.2	1	653	0.000264613133854286	0.11298980815578	0.00153139356814701
NOD1	1	552	0.000265076928052554	0.11298980815578	0.00181159420289855
PEBP4	1	671	0.000265112169881787	0.11298980815578	0.0014903129657228
RP11-1197K16.2	1	839	0.000268333739446569	0.113773505525345	0.00119189511323004
EMR3	1	656	0.000269448210033052	0.113976592843981	0.00152439024390244
AGMAT	1	396	0.000270561587491613	0.114176989921461	0.00252525252525253
AL662800.1	1	781	0.000271584765074051	0.114337186096175	0.00128040973111396
POLN	1	810	0.000272135946252527	0.114337186096175	0.00123456790123457
SYAP1	1	441	0.000276994920310414	0.116060871610063	0.00226757369614512
MSX1	1	519	0.000280370590558077	0.117194906853276	0.00192678227360308
EHD4	1	706	0.000283078542348325	0.118043752159252	0.00141643059490085
CTD-2382E5.1	1	707	0.000283670755033549	0.118043752159252	0.00141442715700141
RP11-156P1.3	1	743	0.000286253118306323	0.118795044097124	0.00134589502018843
C17orf76-AS1	1	661	0.000288131255452462	0.119286339757319	0.00151285930408472
ANKRD31	1	447	0.000289707532134864	0.119649210771699	0.00223713646532438
RNU4-82P	1	754	0.000294449428493437	0.121313164539296	0.0013262599469496
PCBP1	1	630	0.00029513410534221	0.121313164539296	0.00158730158730159
LRFN1	1	746	0.0002953924229806	0.121313164539296	0.00134048257372654
ALDH6A1	1	698	0.000299562198828873	0.122520939321009	0.00143266475644699
RP11-22P6.3	1	1102	0.000300345439467442	0.122540939302716	0.000907441016333938
CRTAP	1	514	0.000304746008730428	0.124031625553284	0.00194552529182879
REL	1	844	0.00031833787046065	0.129245175407024	0.00118483412322275
AC010733.4	1	844	0.00031833787046065	0.129245175407024	0.00118483412322275
RGS10	2	2931	0.000319092916341912	0.129245175407024	0.000682360968952576
CTD-3074O7.5	1	782	0.000322725408102187	0.130058339465181	0.00127877237851662
RP11-705C15.4	1	508	0.000322956777730865	0.130058339465181	0.00196850393700787
TRAIP	1	983	0.000323548803957907	0.130058339465181	0.00101729399796541
HIST1H2BK	1	448	0.000324078193958521	0.130058339465181	0.00223214285714286
QPRT	1	923	0.000326218323471572	0.130161111065157	0.00108342361863489
PRR7	1	736	0.000326951068737369	0.130161111065157	0.00135869565217391
HIST1H2AH	1	452	0.000327504909347742	0.130161111065157	0.00221238938053097
MRPS18B	1	825	0.00032949456079534	0.130479846074955	0.00121212121212121
LRRC57	1	818	0.000330906142715359	0.130707926372567	0.00122249388753056
MIP	1	1212	0.000333411692091889	0.131364206684204	0.000825082508250825
RP11-1023P17.2	1	502	0.0003356606796594	0.131914647106144	0.00199203187250996
CREBBP	1	1247	0.000338229405399737	0.132585926916697	0.000801924619085806
NXF1	1	728	0.000339301957888005	0.13266706553421	0.00137362637362637
TRIM61	1	200	0.000340575896395356	0.132824599594189	0.005
ZBTB24	1	840	0.000342721750049568	0.133318760769282	0.00119047619047619
GMCL1	1	611	0.000344233727377241	0.13356268622237	0.0016366612111293
FUT11	1	802	0.00035590321444734	0.13773454399112	0.00124688279301746
LIN52	1	819	0.000356723972975814	0.13773454399112	0.00122100122100122
RP11-440D17.3	1	604	0.000359532441126409	0.138419989833667	0.00165562913907285
ZMAT5	1	736	0.000361835058110715	0.138944662314515	0.00135869565217391
LINC00658	1	916	0.000364952179246925	0.139776684651572	0.00109170305676856
UQCR10	1	742	0.000367270198963987	0.140297216004243	0.00134770889487871
RNA5SP185	1	615	0.000373034610525069	0.142126186610051	0.0016260162601626
MIR191	1	892	0.000374421616683662	0.142280214339792	0.00112107623318386
AC007292.3	1	876	0.00037567262442062	0.142379924655415	0.00114155251141553
SLC7A14	1	377	0.000381062551303657	0.144041644392782	0.0026525198938992
AC012307.3	1	741	0.000383693486383341	0.144652444366519	0.00134952766531714
STARD7	1	742	0.000384702432772888	0.144652444366519	0.00134770889487871
RP11-775D22.2	1	726	0.0003872842420376	0.1452315907641	0.00137741046831956
RP13-314C10.5	1	396	0.000393016843832306	0.146988299593282	0.00252525252525253
AC007391.2	1	848	0.000404710660415808	0.150957076335096	0.00117924528301887
MIR5090	1	788	0.000409432148622879	0.152308759287711	0.00126903553299492
C12orf52	1	787	0.000412709680271628	0.153115291380774	0.00127064803049555
NDUFAF3	1	954	0.000418604134757028	0.1548835298601	0.0010482180293501
RP11-310E22.5	1	664	0.000419401705461064	0.1548835298601	0.00150602409638554
AC009237.8	1	647	0.000420032260454728	0.1548835298601	0.00154559505409583
RP11-76N22.2	1	554	0.00042033957551868	0.1548835298601	0.00180505415162455
HERC1	1	804	0.000421096498896434	0.1548835298601	0.00124378109452736
PPIL4	1	584	0.000422943519245211	0.1548835298601	0.00171232876712329
AC089999.1	1	932	0.000427367731736683	0.155561854352153	0.00107296137339056
RP11-705C15.2	1	603	0.00042753062843115	0.155561854352153	0.00165837479270315
FAM50B	1	466	0.000427608886344855	0.155561854352153	0.00214592274678112
MIR1538	1	1014	0.000431026967151582	0.155600735141721	0.000986193293885602
NARF	1	982	0.000431156875244865	0.155600735141721	0.0010183299389002
TRIM21	1	490	0.00043212548522964	0.155600735141721	0.00204081632653061
GMPPB	1	972	0.000434093586620832	0.155600735141721	0.00102880658436214
MRPL15P1	1	840	0.000440862807432052	0.157388022253243	0.00119047619047619
MAPK1IP1L	1	603	0.000453568422235873	0.161470358315971	0.00165837479270315
HIST1H2BD	1	741	0.000453822195428666	0.161470358315971	0.00134952766531714
PRKD3	1	899	0.000456370657238803	0.161555212662536	0.00111234705228031
HECW2	1	699	0.000457700725532639	0.161568356113022	0.00143061516452074
SP140	1	1157	0.000458066517138533	0.161568356113022	0.000864304235090752
ALKBH4	1	851	0.000458489088313252	0.161568356113022	0.00117508813160987
RP13-20L14.6	1	1012	0.00046052549876352	0.161568356113022	0.000988142292490119
RPL37	1	457	0.00048888245679668	0.170619977422041	0.00218818380743982
RP11-415J8.5	1	897	0.000492219675300776	0.17129244700467	0.00111482720178372
VAV2	1	738	0.000500582148584949	0.173702005558977	0.0013550135501355
RNF222	1	904	0.000507769994409046	0.17568841806553	0.00110619469026549
RNF103-CHMP3	1	876	0.000512432465947676	0.176789200751948	0.00114155251141553
RNF103	1	876	0.000512432465947676	0.176789200751948	0.00114155251141553
RAP1GAP	1	706	0.000513565548294403	0.176789200751948	0.00141643059490085
PIK3R3	1	839	0.000513770932393909	0.176789200751948	0.00119189511323004
EHBP1L1	1	1280	0.00051660447517321	0.176789200751948	0.00078125
KIF9-AS1	1	1070	0.000516817226065114	0.176789200751948	0.000934579439252336
MAPK6	1	1415	0.000538882483222203	0.182681161812327	0.000706713780918728
NASP	1	1016	0.000540902269075327	0.182824966947461	0.000984251968503937
NUBP1	1	593	0.000541735208426153	0.182824966947461	0.00168634064080944
CCDC14	1	405	0.000547892702005393	0.184091947873812	0.00246913580246914
ZSCAN10	1	1391	0.000550619126229557	0.184457407286902	0.000718907260963336
RPL34P22	1	601	0.000553666087281801	0.184924473152122	0.00166389351081531
SETD2	1	1121	0.000560491390056206	0.186643632888717	0.000892060660124889
FEM1A	1	844	0.000562239998301739	0.186663679436177	0.00118483412322275
AC005523.3	1	844	0.000562239998301739	0.186663679436177	0.00118483412322275
MYO1E	1	1193	0.000570602271625309	0.188298749636352	0.000838222967309304
PDCL3	1	645	0.00057592361667691	0.189478869886703	0.00155038759689922
ANKAR	1	425	0.000576121543470309	0.189478869886703	0.00235294117647059
RP11-134G8.7	1	460	0.000577459105228439	0.189478869886703	0.00217391304347826
CSRP1	1	460	0.000577459105228439	0.189478869886703	0.00217391304347826
CTD-3073N11.5	1	576	0.000580684415437904	0.189478869886703	0.00173611111111111
ICOSLG	1	1156	0.000607578939580078	0.196855576423945	0.000865051903114187
HOGA1	1	1113	0.000608016119305166	0.196855576423945	0.000898472596585804
HTATSF1	1	650	0.000617090044614521	0.198702994365876	0.00153846153846154
SMEK1	1	1243	0.000629025204941569	0.201917090786244	0.00080450522928399
NFAT5	1	1255	0.000652839625298496	0.208908680095519	0.000796812749003984
DLG3	1	593	0.00065627633898302	0.209352152135583	0.00168634064080944
TTC13	1	1056	0.000658316746724341	0.209352152135583	0.000946969696969697
ZNF543	1	581	0.000668887235938054	0.212037253792363	0.00172117039586919
ARV1	1	1105	0.000673240696763666	0.212744060177319	0.000904977375565611
TIMM17A	1	693	0.000678323732578257	0.213671975762151	0.00144300144300144
TTC31	1	1510	0.000684296324627742	0.214869045933111	0.000662251655629139
XXyac-YX65C7_A.2	1	336	0.000684598794155278	0.214869045933111	0.00297619047619048
NIT1	1	1472	0.000689125950660618	0.215007296606113	0.000679347826086957
RP11-127H5.1	1	260	0.000692328614381843	0.215314199072753	0.00384615384615385
HSH2D	1	1375	0.000693460445091332	0.215314199072753	0.000727272727272727
F2RL1	1	522	0.00069817624064572	0.215736458359528	0.00191570881226054
ANKRD7	1	258	0.000703728404925164	0.21674834871695	0.00387596899224806
CHIC2	1	649	0.000706427252186614	0.216873166421291	0.00154083204930663
SAT1	1	588	0.00070907352175531	0.216976497657125	0.00170068027210884
RP11-379H18.1	1	553	0.000709579520517645	0.216976497657125	0.00180831826401447
HERPUD2	1	553	0.000709579520517645	0.216976497657125	0.00180831826401447
QARS	1	1490	0.000725568672388266	0.219847307733645	0.000671140939597315
RP11-310H4.1	1	702	0.000739745648727252	0.22340318591563	0.00142450142450142
ADAMTS4	1	1773	0.000742367493055562	0.223452615409724	0.000564015792442188
TAS1R1	1	1149	0.000745093280683951	0.223527984205185	0.000870322019147084
MESP1	1	1122	0.000752720736044155	0.225063500077202	0.00089126559714795
CRADD	1	754	0.000759366664380812	0.226291265985482	0.0013262599469496
RP11-1007O24.3	1	1033	0.00077850378937272	0.231215625443698	0.000968054211035818
ATF5	1	1355	0.000779403493892272	0.231215625443698	0.000738007380073801
CX3CL1	1	1658	0.000781395089919146	0.231215625443698	0.00060313630880579
FGD1	1	811	0.000794337645767196	0.233535267855556	0.00123304562268804
RP11-228B15.4	1	1555	0.000812269395307874	0.237994932825207	0.000643086816720257
SHMT1	1	1328	0.000817724487115257	0.238775550237655	0.000753012048192771
ARIH1	1	1075	0.000820095725397429	0.238775550237655	0.000930232558139535
HIBADH	1	554	0.000829906371614508	0.240672847768207	0.00180505415162455
MYBL1	1	922	0.000835961635709315	0.241592912719992	0.00108459869848156
MYBPC2	1	1473	0.000842222114525559	0.242559968983361	0.000678886625933469
RP5-890E16.2	1	646	0.00085123958521327	0.244305760956209	0.00154798761609907
MYNN	1	758	0.000851245597874084	0.244305760956209	0.00131926121372032
RPL12	1	1389	0.000851585106019348	0.244305760956209	0.000719942404607631
AC005682.5	1	679	0.000866973310512109	0.246220420185439	0.00147275405007364
TP53INP2	1	1319	0.000867096695861602	0.246220420185439	0.000758150113722517
RHOBTB2	1	1274	0.000871484297207736	0.246220420185439	0.000784929356357928
RP11-810F22.1	1	274	0.000877606245298312	0.246607354928826	0.00364963503649635
SNX24	1	679	0.0008801856203009	0.246607354928826	0.00147275405007364
PODXL2	1	920	0.000882177228189507	0.246607354928826	0.00108695652173913
PPP2R2A	1	703	0.000894972401512706	0.248802327620532	0.00142247510668563
F2	1	1322	0.000896901306292386	0.248802327620532	0.00075642965204236
SSFA2	1	781	0.000899495456304855	0.248802327620532	0.00128040973111396
RP11-366L5.1	1	781	0.000899495456304855	0.248802327620532	0.00128040973111396
TNK2-AS1	1	1204	0.000900718311228066	0.248802327620532	0.000830564784053156
CYB5R4	1	507	0.000918975937813316	0.250880431023035	0.0019723865877712
FAM107B	1	1048	0.000946121110867892	0.257344942156067	0.000954198473282443
HIST1H2BJ	1	691	0.000956527569322407	0.259218971286372	0.00144717800289436
HIST1H2AG	1	691	0.000956527569322407	0.259218971286372	0.00144717800289436
LPP-AS2	1	959	0.000977115813324381	0.262844153784258	0.00104275286757039
AP001331.1	1	599	0.000986099334513657	0.26427462164966	0.00166944908180301
RP11-127B20.3	1	1018	0.000993857594748015	0.26535997779772	0.000982318271119843
AC002454.1	1	1016	0.000995279743543853	0.26535997779772	0.000984251968503937
VWA7	1	1925	0.00100016566589056	0.26535997779772	0.000519480519480519
GRID2IP	1	1605	0.00100625794986442	0.265652098764207	0.000623052959501558
PPFIA3	2	5570	0.00101089644895958	0.265865766076368	0.000359066427289048
DSCR3	1	810	0.00101215015207834	0.265865766076368	0.00123456790123457
AP001412.1	1	810	0.00101215015207834	0.265865766076368	0.00123456790123457
AC000403.1	1	772	0.00102373749685614	0.266171749182595	0.00129533678756477
KCTD12	1	773	0.00102373749685614	0.266171749182595	0.00129366106080207
TRIM65	1	2004	0.00103049989915993	0.266171749182595	0.000499001996007984
TMSB4X	1	741	0.00104026154400583	0.267347216809498	0.00134952766531714
VPS11	1	1867	0.00106028648768552	0.271433340847494	0.000535618639528656
RNF20	1	333	0.0010705815987534	0.272998307682116	0.003003003003003
CPQ	1	746	0.00107421398830909	0.272998307682116	0.00134048257372654
AVL9	1	698	0.00111963883661326	0.283268625663154	0.00143266475644699
RBM5	1	1219	0.00112138533187411	0.283268625663154	0.000820344544708778
FAM86JP	1	922	0.00112818837984074	0.283268625663154	0.00108459869848156
ELF4	1	1196	0.00114159109271328	0.28539777317832	0.000836120401337793
UBP1	1	912	0.00114740993428453	0.285705073636847	0.00109649122807018
ACRBP	1	1753	0.00115053050584391	0.285705073636847	0.000570450656018254
COL8A2	1	1950	0.00115613885028631	0.285705073636847	0.000512820512820513
SH2D4A	1	690	0.00115967659051275	0.285705073636847	0.00144927536231884
ACO2	1	1825	0.00116568883500345	0.285705073636847	0.000547945205479452
SLC26A11	1	1858	0.00117032619107327	0.285705073636847	0.000538213132400431
SCLT1	1	320	0.00117632169822357	0.285846172668328	0.003125
CRAT	1	2278	0.00117954582986601	0.285846172668328	0.000438981562774363
C19orf73	1	1376	0.00118890662600291	0.2865264968667	0.000726744186046512
RAD23A	1	1131	0.00120138774131462	0.288333057915509	0.000884173297966401
HNRNPD	1	1185	0.00120544068249695	0.288333057915509	0.000843881856540084
ETS2	1	1001	0.00120583084539017	0.288333057915509	0.000999000999000999
PPP1R10	1	1659	0.00120666076773712	0.288333057915509	0.000602772754671489
