name	ct	len	pval	p.adj	den
RP4-662A9.2	1	217	0.000438378233094894	0.277493421549068	0.00460829493087558
C3orf62	1	397	0.000446856857005407	0.282413533627417	0.00251889168765743
STC1	1	504	0.000452550910494121	0.28555962452179	0.00198412698412698
RP11-451O13.1	1	276	0.000457800148508936	0.288414093560629	0.0036231884057971
CCDC62	1	489	0.00048248165785314	0.303480962789625	0.00204498977505112
SARS	1	443	0.000483218400656127	0.303480962789625	0.00225733634311512
AC106786.1	2	1121	0.000516919383358405	0.32410845336572	0.00178412132024978
DPF2	1	437	0.000523962530094679	0.328000543839269	0.0022883295194508
DHRS4	1	366	0.000527286091255741	0.329553807034838	0.00273224043715847
RP3-412A9.16	1	413	0.000529664785684836	0.330510826267338	0.00242130750605327
SIKE1	1	263	0.000532012077865351	0.331443524510114	0.00380228136882129
QARS	1	535	0.000558241945306737	0.34722648998079	0.00186915887850467
CLCN7	1	429	0.00056911815314642	0.353422373103927	0.00233100233100233
TMEM214	1	428	0.000574645990419231	0.356280514059923	0.00233644859813084
RP11-155D18.14	1	540	0.000581295201873888	0.359821729959937	0.00185185185185185
RP11-155D18.12	1	540	0.000581295201873888	0.359821729959937	0.00185185185185185
MCCC2	1	728	0.000586520877410956	0.36188338136256	0.00137362637362637
MS4A13	1	235	0.000590238499473372	0.363586915675597	0.00425531914893617
FKBPL	1	342	0.000614037808343793	0.377633252131432	0.00292397660818713
NUCB1	1	392	0.000618882775751284	0.379994024311288	0.00255102040816327
DUOX2	1	388	0.000635661713899949	0.389660630620669	0.00257731958762887
RAB30-AS1	1	389	0.000641760197991226	0.39275724117063	0.0025706940874036
CNKSR2	2	929	0.000647433820289312	0.395582064196769	0.00215285252960172
RP11-483E23.4	1	591	0.00066230871845141	0.40400831825536	0.00169204737732657
RP11-137J7.2	1	276	0.000664735894196244	0.404824159565513	0.0036231884057971
ATG14	1	405	0.000666885272273987	0.405466245542584	0.00246913580246914
NMBR	1	280	0.000669779029732642	0.406555871047714	0.00357142857142857
COL5A3	1	640	0.000682302649733568	0.413475405738542	0.0015625
EBPL	1	413	0.000686734372344233	0.415474295268261	0.00242130750605327
AC009948.5	1	381	0.000688457846255708	0.415828539138448	0.0026246719160105
AD000684.2	1	482	0.000688845946374195	0.415828539138448	0.0020746887966805
CTD-2026K11.3	1	434	0.000695483076140313	0.418680811836468	0.00230414746543779
PSRC1	1	426	0.000704262433430358	0.423261722491645	0.00234741784037559
ZC3H8	1	348	0.000707260101501683	0.42435606090101	0.0028735632183908
TNK2-AS1	1	403	0.000710280840739319	0.425458223602852	0.00248138957816377
ZNF678	1	422	0.000714637961514164	0.42735350098547	0.0023696682464455
C11orf44	1	448	0.000714951257285934	0.42735350098547	0.00223214285714286
RUNDC3A	1	511	0.000724126918472678	0.431579643409716	0.00195694716242661
AC003102.3	1	511	0.000724126918472678	0.431579643409716	0.00195694716242661
CALB2	1	492	0.000726451421594887	0.431579643409716	0.00203252032520325
ZSCAN23	1	306	0.000742462997760596	0.440280557672033	0.00326797385620915
AC093702.1	1	413	0.000766756458579154	0.453919823478859	0.00242130750605327
ABHD14A-ACY1	1	636	0.000772825347126083	0.456739780151515	0.00157232704402516
NHP2L1	1	427	0.000774407121950205	0.456900201950621	0.00234192037470726
C22orf46	1	427	0.000774407121950205	0.456900201950621	0.00234192037470726
TRPC7	1	226	0.000774846003021801	0.456900201950621	0.00442477876106195
STOX1	1	376	0.00078154983198353	0.458769751374332	0.00265957446808511
CTD-2528L19.4	1	400	0.000781607473377854	0.458769751374332	0.0025
ZNF607	1	400	0.000781607473377854	0.458769751374332	0.0025
DPPA4	1	268	0.000781796239840427	0.458769751374332	0.00373134328358209
CTD-2366F13.1	1	298	0.000793475123975873	0.462595997277934	0.00335570469798658
MOCS2	1	298	0.000793475123975873	0.462595997277934	0.00335570469798658
VPS11	1	447	0.000795110147509437	0.462595997277934	0.00223713646532438
RP11-110I1.13	1	447	0.000795110147509437	0.462595997277934	0.00223713646532438
PRKAG1	1	568	0.000809704895321395	0.468819134391088	0.00176056338028169
CACNB1	1	633	0.000816130366304679	0.471723351724105	0.00157977883096367
STK33	1	430	0.000824583195330075	0.475784503705453	0.00232558139534884
AP000769.7	1	564	0.000846502910702762	0.487585676564791	0.00177304964539007
TREX1	1	720	0.000866007740326524	0.497954450687751	0.00138888888888889
ZSCAN25	1	525	0.000867945675125936	0.498200817522287	0.0019047619047619
ABHD14A	1	664	0.000873573119002602	0.500557397188491	0.00150602409638554
RP1-152L7.5	1	484	0.000897117688975935	0.513151318094235	0.00206611570247934
BIRC3	1	416	0.000900489844867125	0.514179701419128	0.00240384615384615
NFATC2IP	1	552	0.000901832042782047	0.514179701419128	0.00181159420289855
SCAMP2	1	492	0.000928987058960273	0.528593636548396	0.00203252032520325
IGHVIII-26-1	1	279	0.000929009611678411	0.528593636548396	0.003584229390681
AC004076.9	1	293	0.000930094480567689	0.528593636548396	0.00341296928327645
ZNF772	1	293	0.000930094480567689	0.528593636548396	0.00341296928327645
AC003005.2	1	293	0.000930094480567689	0.528593636548396	0.00341296928327645
RLTPR	1	683	0.000943707018373985	0.532250758362927	0.00146412884333821
MGEA5	1	663	0.000945698728982425	0.532428384417105	0.00150829562594268
KCNIP2-AS1	1	663	0.000945698728982425	0.532428384417105	0.00150829562594268
SEPT5	1	560	0.000998583765694949	0.560205492554867	0.00178571428571429
ILF2	1	418	0.00100018717568584	0.560205492554867	0.00239234449760766
FAM133B	1	283	0.00101934535376946	0.56981405275713	0.00353356890459364
CTC-548K16.2	1	497	0.00103079913672832	0.575185918294404	0.00201207243460765
LMBR1L	1	659	0.00104473678009231	0.581918386511419	0.00151745068285281
RP11-345J4.8	1	722	0.00104515187105692	0.581918386511419	0.00138504155124654
RNF24	1	647	0.00104585283241421	0.581918386511419	0.00154559505409583
RP11-313M3.1	1	133	0.00106323067156711	0.589029792048177	0.0075187969924812
PRSS50	1	441	0.0010639987318718	0.589029792048177	0.00226757369614512
PRSS44	1	441	0.0010639987318718	0.589029792048177	0.00226757369614512
PRSS45	1	441	0.0010639987318718	0.589029792048177	0.00226757369614512
MRPS22	1	423	0.00107086591321659	0.589029792048177	0.00236406619385343
UBE3D	1	391	0.00107790188547108	0.591768135123622	0.00255754475703325
POMC	1	375	0.00108266719027739	0.593301620272008	0.00266666666666667
MTX1	1	833	0.00108880041004489	0.595573824294554	0.00120048019207683
C6orf58	1	388	0.00109533467943457	0.598052734971274	0.00257731958762887
GRWD1	1	643	0.00111888709016372	0.609793464139229	0.0015552099533437
TMEM63C	1	717	0.00112666846942622	0.612907647367862	0.00139470013947001
RPRD2	1	734	0.00114163604730011	0.61990837368396	0.00136239782016349
SGTA	1	512	0.00115416136188373	0.625555458140983	0.001953125
ZNF747	1	635	0.00115438917037058	0.625555458140983	0.0015748031496063
AC002310.12	1	635	0.00115438917037058	0.625555458140983	0.0015748031496063
MALAT1	1	676	0.00116674155932628	0.628873700476864	0.0014792899408284
FKBP11	1	620	0.00117235959383954	0.630729461485675	0.00161290322580645
TMC8	1	712	0.00117401692038011	0.630729461485675	0.00140449438202247
RAB3GAP1	1	396	0.00117846688141199	0.631658248436826	0.00252525252525253
SLC16A3	2	3436	0.00119329024554315	0.638410281365588	0.000582072176949942
SEC31B	1	680	0.00119672312537822	0.639050148951969	0.00147058823529412
CPNE7	1	748	0.00119677654171113	0.639050148951969	0.00133689839572193
TMED4	1	581	0.00120127525654279	0.639078436480764	0.00172117039586919
RNF8	1	608	0.00122118328906784	0.648448326495023	0.00164473684210526
ZNF789	1	613	0.00122363884830579	0.648528589602066	0.00163132137030995
RP11-297D21.4	1	749	0.00122835184119763	0.649798123993545	0.00133511348464619
PFDN2	1	626	0.00123136616879327	0.650161337122846	0.00159744408945687
AC131097.3	1	774	0.00124744351959993	0.657402734829165	0.00129198966408269
NFKBIE	1	572	0.00130254328950763	0.685137770281013	0.00174825174825175
NIT1	1	669	0.00131472357673579	0.690229877786289	0.00149476831091181
VTI1B	1	530	0.0013318963252168	0.697913674413602	0.00188679245283019
SNUPN	1	726	0.0013445740767738	0.703212242152696	0.00137741046831956
ELP6	1	655	0.00134487942911532	0.703212242152696	0.00152671755725191
NMT1	1	809	0.00134621494567111	0.703212242152696	0.00123609394313968
ATP6V0D1	1	805	0.00134757012228148	0.703212242152696	0.00124223602484472
CTD-2540B15.10	1	498	0.00137175688628821	0.711941823983582	0.00200803212851406
ANKZF1	1	421	0.00138174990067219	0.715746448548195	0.00237529691211401
ATG9A	1	421	0.00138174990067219	0.715746448548195	0.00237529691211401
THBS3	1	987	0.00138351715236451	0.715746448548195	0.00101317122593718
AK1	1	964	0.00139517206045237	0.718513611132968	0.00103734439834025
CHST13	1	543	0.00139792949843565	0.718535762195922	0.00184162062615101
RP11-677M14.2	1	538	0.00140361216529628	0.720053040796989	0.00185873605947955
MBD3	1	906	0.00140394149215928	0.720053040796989	0.0011037527593819
VAMP3	1	499	0.00141870765560403	0.724959612013662	0.00200400801603206
RP11-603J24.14	1	788	0.00142185025751296	0.725143631331608	0.00126903553299492
RP11-638F5.1	1	695	0.00143272158710572	0.729255287836813	0.00143884892086331
SNHG3	1	551	0.00143433695153672	0.729255287836813	0.00181488203266788
MIR378A	1	602	0.00143795406991132	0.729255287836813	0.00166112956810631
HYOU1	1	760	0.00144032410990402	0.729255287836813	0.00131578947368421
NT5C	1	616	0.00145046342971433	0.732484032005738	0.00162337662337662
ZNF20	1	652	0.00146744735060544	0.739593464705144	0.00153374233128834
ANXA3	1	545	0.00147497650902173	0.74191318403793	0.0018348623853211
OPA3	1	487	0.00147965480892631	0.742786714081008	0.00205338809034908
ZNF623	1	657	0.00148776534575079	0.745370438221146	0.0015220700152207
KDM1A	1	632	0.00149012033079965	0.745370438221146	0.00158227848101266
ARMCX3-AS1	1	404	0.0015008500968271	0.748924198316723	0.00247524752475248
CTD-2035E11.3	1	385	0.00150272406287155	0.748924198316723	0.0025974025974026
LINC00355	1	393	0.00150757054218265	0.749262559464775	0.00254452926208651
CITED1	1	325	0.00150913454265378	0.749262559464775	0.00307692307692308
ZNF44	1	584	0.00151105433823007	0.749262559464775	0.00171232876712329
AKIRIN1	1	925	0.00151498844568088	0.749262559464775	0.00108108108108108
RPS6	1	402	0.00152721102360787	0.752915034638678	0.00248756218905473
HDDC2	1	653	0.00153542543965679	0.755429316311141	0.00153139356814701
ERVK3-1	1	448	0.00153624751218906	0.755429316311141	0.00223214285714286
MIR10A	1	544	0.00154309611284364	0.756117095293386	0.00183823529411765
RP11-396C23.2	1	586	0.00155404521732083	0.759928111269887	0.00170648464163823
MAPKAP1	1	933	0.00156518542942874	0.763810489561225	0.00107181136120043
DDX10	1	512	0.00158959943603787	0.774134925350442	0.001953125
CSTB	1	656	0.00160793343204269	0.781455647972745	0.00152439024390244
ZDHHC13	1	607	0.00160978017314783	0.781455647972745	0.00164744645799012
STXBP1	1	973	0.00161999252302858	0.784076381145832	0.00102774922918808
ZNF528	1	619	0.0016314783897502	0.788004062249345	0.00161550888529887
APPL2	1	747	0.00164460199035565	0.792698159351425	0.00133868808567604
GANAB	1	442	0.00165521093586718	0.796156460152113	0.00226244343891403
RHBDD3	1	797	0.00166259950993985	0.79804776477113	0.00125470514429109
SLCO6A1	1	282	0.00166725493003073	0.798615111484718	0.00354609929078014
UPF3B	1	431	0.00168164379216307	0.803825732653946	0.00232018561484919
RAB30	1	804	0.0016823477139517	0.803825732653946	0.00124378109452736
RP11-293M10.6	1	858	0.0016883976248212	0.803825732653946	0.00116550116550117
PLD6	1	1009	0.00169939163799204	0.80721102804622	0.000991080277502478
CLPTM1	1	672	0.00169983144421959	0.80721102804622	0.00148809523809524
AC008738.2	1	604	0.00172497146223705	0.815911501638123	0.00165562913907285
ZNF347	1	516	0.00172693337452601	0.815911501638123	0.00193798449612403
ATRX	1	335	0.00173224802601912	0.815911501638123	0.00298507462686567
EWSR1	1	841	0.00173514574200484	0.815911501638123	0.00118906064209275
RP11-79E3.3	1	308	0.00175521459576955	0.823195645415919	0.00324675324675325
C1GALT1C1	1	404	0.00178396539546855	0.834895805079279	0.00247524752475248
LIPT2	1	395	0.0017855835934466	0.834895805079279	0.00253164556962025
CCDC151	1	636	0.00179175076821303	0.834955857987272	0.00157232704402516
JMJD4	1	476	0.00179505131619728	0.834955857987272	0.00210084033613445
DNAJC27	1	701	0.00181804324396029	0.843572065197574	0.0014265335235378
DNAJC27-AS1	1	701	0.00181804324396029	0.843572065197574	0.0014265335235378
JDP2	1	900	0.00186349354885473	0.860934019570887	0.00111111111111111
CTD-3018O17.3	1	659	0.00186715115507707	0.860934019570887	0.00151745068285281
MAP3K7CL	1	994	0.00186832975448969	0.860934019570887	0.00100603621730382
GLRX	1	764	0.00186851123922394	0.860934019570887	0.00130890052356021
NUF2	1	497	0.00187731838676464	0.860934019570887	0.00201207243460765
PQBP1	1	509	0.001881408575788	0.860934019570887	0.00196463654223969
TIMM17B	1	509	0.001881408575788	0.860934019570887	0.00196463654223969
COL1A2	1	697	0.0018940634939052	0.861798889726864	0.00143472022955524
MYL6	1	980	0.00189938822541436	0.862322254338117	0.00102040816326531
LCMT2	1	482	0.00190061265992947	0.862322254338117	0.0020746887966805
TAF7	1	293	0.00191190661777874	0.864181791235989	0.00341296928327645
AC005618.1	1	293	0.00191190661777874	0.864181791235989	0.00341296928327645
RP11-267N12.3	1	521	0.0019189986392496	0.864181791235989	0.00191938579654511
GLG1	1	785	0.00192473222197176	0.86420476766532	0.00127388535031847
GPR139	1	682	0.00193383018433957	0.866355922584127	0.00146627565982405
PPP2R2A	1	661	0.00195161294433366	0.872370986117145	0.00151285930408472
ADAM11	1	821	0.00196406286110473	0.87597203605271	0.00121802679658952
SCD5	1	731	0.00196659409704536	0.87597203605271	0.00136798905608755
RGS5	1	548	0.00199253540091626	0.88468571800682	0.00182481751824818
MAPK1IP1L	1	636	0.00200301792068125	0.887336938861793	0.00157232704402516
AC009506.1	1	609	0.0020204291752397	0.893029695455948	0.00164203612479475
PRDX4	1	440	0.0020208070633233	0.893029695455948	0.00227272727272727
ZMYM4	1	765	0.00202126676474723	0.893029695455948	0.00130718954248366
RP4-739H11.4	1	704	0.0020215921675083	0.893029695455948	0.00142045454545455
DDX17	1	765	0.00204656850236162	0.896397004034391	0.00130718954248366
RP3-522D1.1	1	459	0.0020486786095778	0.896397004034391	0.00217864923747277
METTL24	1	568	0.00206062506110904	0.898432526643544	0.00176056338028169
HEXDC	1	1297	0.00206324947389713	0.898432526643544	0.000771010023130301
CDHR3	1	822	0.00206593253699405	0.898432526643544	0.00121654501216545
ARMCX2	1	573	0.00207993340982104	0.900611166452512	0.00174520069808028
VCP	1	763	0.00210157076133755	0.90787856889782	0.00131061598951507
CSK	1	1186	0.00212059350748861	0.913975801727591	0.000843170320404722
EIF4A2	1	474	0.00212304261238616	0.913975801727591	0.00210970464135021
POLD4	1	1202	0.00215079719458777	0.922691996478154	0.000831946755407654
APEH	1	977	0.00215518963968686	0.922691996478154	0.00102354145342886
C11orf31	1	600	0.00217469060617037	0.928592888834748	0.00166666666666667
RP11-691N7.6	1	600	0.00217469060617037	0.928592888834748	0.00166666666666667
DAXX	1	826	0.00219283976557216	0.931956900368169	0.00121065375302663
NUDT3	1	817	0.00219667204712526	0.931956900368169	0.00122399020807834
ADAL	1	536	0.00220709381632467	0.933600684305334	0.00186567164179104
ITPKB	1	957	0.00221159610845723	0.933600684305334	0.00104493207941484
PLA2G6	1	1353	0.0022141997978935	0.933600684305334	0.00073909830007391
SOWAHD	1	557	0.00222317539244576	0.933733664827221	0.00179533213644524
SLC30A10	1	457	0.00223842755705794	0.937901146407278	0.00218818380743982
ZNF770	1	525	0.00225203289177067	0.941349748760141	0.0019047619047619
PTPN13	1	721	0.00229100491744705	0.955349050575419	0.0013869625520111
KDM4A-AS1	1	938	0.00231279176551136	0.962121374452725	0.00106609808102345
PSPC1	1	524	0.00231412743402726	0.962121374452725	0.00190839694656489
SETD4	1	562	0.00232265065118853	0.962121374452725	0.00177935943060498
LRPPRC	1	634	0.0023472076859089	0.969396774280377	0.00157728706624606
ST3GAL3	1	957	0.00235181142257412	0.969396774280377	0.00104493207941484
RP11-23F23.2	1	519	0.00235917791859086	0.969622124540844	0.00192678227360308
CBX7	1	889	0.00236301071647149	0.969622124540844	0.00112485939257593
RAB14	1	918	0.00236345998860155	0.969622124540844	0.00108932461873638
DGKB	1	61	0.00238381382450645	0.972596040398633	0.0163934426229508
MDGA2	1	1172	0.00240634378925497	0.979381922226771	0.000853242320819113
AP001372.2	1	452	0.00241588644364221	0.980849896118738	0.00221238938053097
CASC14	1	701	0.00241739965521248	0.980849896118738	0.0014265335235378
KCND1	1	853	0.00243594312084749	0.984121020822388	0.00117233294255569
TCERG1	1	617	0.00244607615602788	0.985768690879234	0.00162074554294976
DHRS4-AS1	1	779	0.00245290889050864	0.986069373984474	0.00128369704749679
AC096534.1	1	699	0.00246074912162753	0.986760397772638	0.00143061516452074
CTD-2089N3.2	1	356	0.00247694311112945	0.990777244451779	0.00280898876404494
BMS1	1	549	0.00248348990042868	0.990912470271044	0.00182149362477231
BUB1	1	880	0.00249347013074985	0.992401112038442	0.00113636363636364
KRT17	1	734	0.0025150173648969	0.998461893864069	0.00136239782016349
CTBP2P3	1	416	0.00251572388933674	0.998461893864069	0.00240384615384615
ATXN7L1	1	990	0.00251878733639355	0.998461893864069	0.00101010101010101
DBI	1	665	0.00252228471771965	0.998461893864069	0.00150375939849624
C2orf76	1	665	0.00252228471771965	0.998461893864069	0.00150375939849624
PRKAR2B	1	676	0.00254756931753863	0.998647172475144	0.0014792899408284
IL1RAPL2	1	484	0.00255075759391055	0.998647172475144	0.00206611570247934
FEZF2	1	770	0.00255101429191773	0.998647172475144	0.0012987012987013
PRKCSH	1	792	0.00256566078620957	0.998647172475144	0.00126262626262626
LDOC1L	1	723	0.00257625896323599	0.999588477735564	0.00138312586445367
YWHAE	1	1112	0.00262173839040136	1	0.000899280575539568
MYOM3	1	1034	0.00265676636489065	1	0.000967117988394584
CRK	1	1339	0.00266662679722685	1	0.000746825989544436
BEAN1	1	955	0.0026700633354706	1	0.00104712041884817
SEC1P	1	878	0.00267131336188453	1	0.00113895216400911
KMT2D	1	1006	0.00267572378395342	1	0.00099403578528827
ARMCX3	1	577	0.00267662543758562	1	0.00173310225303293
PNKP	1	963	0.0026787496979529	1	0.00103842159916926
MTHFD2	1	837	0.00269655263678326	1	0.001194743130227
NAA60	1	863	0.00269712502304698	1	0.00115874855156431
VAX2	1	816	0.00270385322872457	1	0.00122549019607843
RECQL	1	458	0.00270773145730518	1	0.00218340611353712
TRMT10A	1	422	0.00270890863268325	1	0.0023696682464455
MTTP	1	422	0.00270890863268325	1	0.0023696682464455
RP11-426L16.8	1	529	0.00272548837096742	1	0.00189035916824197
RAB34	1	1272	0.0027312983548281	1	0.000786163522012579
SMO	1	1017	0.00275677053901113	1	0.000983284169124877
ACY1	1	1258	0.00275873906739776	1	0.000794912559618442
NFYC	1	967	0.00277818490940362	1	0.00103412616339193
MYL6B	1	1102	0.00278589205200674	1	0.000907441016333938
CA11	1	1179	0.00278614255435194	1	0.000848176420695505
HMGCS1	1	568	0.00278759491359604	1	0.00176056338028169
PRKCI	1	768	0.00279245194770339	1	0.00130208333333333
FOXJ2	1	821	0.00279557882576309	1	0.00121802679658952
RHOB	1	580	0.00282870090443832	1	0.00172413793103448
RP11-234B24.4	1	549	0.0028307807970066	1	0.00182149362477231
