name	ct	len	pval	p.adj	den
ARID4A	8	1237	2.77032941031763e-09	7.98685968994572e-06	0.00646725949878739
MRPS18A	4	202	2.78038803092073e-09	8.01307830511355e-06	0.0198019801980198
C11orf95	8	2050	3.20568371847685e-09	9.2355747929318e-06	0.00390243902439024
RP11-266K4.9	4	215	4.25694324235337e-09	1.22599965379777e-05	0.0186046511627907
RP11-349A8.3	5	653	5.13393205725521e-09	1.47805903928377e-05	0.00765696784073507
HIST3H2BA	6	645	5.88609549989627e-09	1.69401828487015e-05	0.00930232558139535
NGB	6	998	6.30934993139931e-09	1.81519997526358e-05	0.00601202404809619
ATP5J2-PTCD1	4	200	6.31294083675016e-09	1.81560178464935e-05	0.02
SLC25A51P1	7	237	7.69258656774241e-09	2.21161863822594e-05	0.029535864978903
IGHD2-15	6	666	9.03937924512377e-09	2.59791759504857e-05	0.00900900900900901
RPS6KB2	7	1841	9.40573752217233e-09	2.70226839012011e-05	0.00380228136882129
HTR5BP	7	553	9.88302428783783e-09	2.83840457546702e-05	0.0126582278481013
RP11-758N13.1	5	247	1.05991767584968e-08	3.04302364736442e-05	0.0202429149797571
GREM1	5	269	1.07033091278907e-08	3.07184971970464e-05	0.0185873605947955
CASQ1	4	268	1.196541188353e-08	3.43287666938474e-05	0.0149253731343284
RPL30P11	5	359	1.27609980360432e-08	3.6598542367372e-05	0.0139275766016713
B4GALNT2	5	342	1.34054405354078e-08	3.84333980150142e-05	0.0146198830409357
SYF2	5	426	1.36800255567948e-08	3.92069532457739e-05	0.0117370892018779
COG4	5	530	1.40261603442937e-08	4.01849493864015e-05	0.00943396226415094
RP11-554D14.2	5	263	1.49146807126854e-08	4.27156455611311e-05	0.0190114068441065
AL513344.1	3	118	1.52628973904001e-08	4.36976752287155e-05	0.0254237288135593
CTD-2545M3.8	5	1028	1.73661570679329e-08	4.97019415284239e-05	0.00486381322957198
SLC25A1P3	5	168	1.96482896619443e-08	5.62137567228227e-05	0.0297619047619048
RP11-662M24.2	3	82	2.134843479773e-08	6.10565235215077e-05	0.0365853658536585
AC114730.7	5	843	2.13694225648098e-08	6.10951791127912e-05	0.00593119810201661
SF3B3	5	590	2.26049191587308e-08	6.46048589556525e-05	0.00847457627118644
CTD-2135D7.4	3	189	2.34794588216403e-08	6.70808138534262e-05	0.0158730158730159
EHF	4	426	2.65967429191605e-08	7.59602977771223e-05	0.00938967136150235
TRUB2	6	1290	3.17113331149699e-08	9.0535856043239e-05	0.00465116279069767
CTC-209H22.3	5	484	3.18008225308475e-08	9.07595475030387e-05	0.0103305785123967
BNIP1	5	484	3.18008225308475e-08	9.07595475030387e-05	0.0103305785123967
EFCAB5	5	687	4.23449606490323e-08	0.00012076782777104	0.00727802037845706
WDR17	6	399	4.31249413956891e-08	0.00012294920791911	0.0150375939849624
NDUFAF5	5	552	4.79186745838689e-08	0.000136568222564026	0.00905797101449275
MED29	5	769	4.91679610359341e-08	0.000140079520991376	0.00650195058517555
RP11-469H8.6	5	1015	5.16033744624167e-08	0.000146966410468963	0.00492610837438424
LIMK2	5	880	5.75240237665753e-08	0.00016377089566344	0.00568181818181818
GRK6	8	2489	5.85766551930433e-08	0.000166709160679401	0.00321414222579349
ATP5J2	4	378	7.3872067463121e-08	0.000210166031932579	0.0105820105820106
ABCA7	10	5803	7.88068785784191e-08	0.000224126762677024	0.00172324659658797
SHKBP1	9	4122	8.31687693159111e-08	0.000236448811165135	0.00218340611353712
EFCAB10	3	125	8.8694635413944e-08	0.000252070153846429	0.024
RP11-336K24.12	5	825	8.87082596268129e-08	0.000252070153846429	0.00606060606060606
RP11-258F1.1	5	910	1.0077181522572e-07	0.000286191955241044	0.00549450549450549
ALDH4A1	5	797	1.11252275059037e-07	0.000315845208892607	0.00627352572145546
HM13-AS1	4	487	1.31102561584662e-07	0.00037206906977727	0.0082135523613963
CCDC101	4	405	1.41217080251721e-07	0.000400632856674132	0.00987654320987654
UVRAG	5	689	1.43042829692241e-07	0.000405669465007197	0.00725689404934688
RP11-535A19.2	5	689	1.43042829692241e-07	0.000405669465007197	0.00725689404934688
PRLR	4	358	1.53297827876209e-07	0.000434446044201175	0.0111731843575419
ALDH1L1	4	598	1.58461425869838e-07	0.000448921219489251	0.00668896321070234
RP5-1057I20.2	5	1058	1.58630191871012e-07	0.000449240703378706	0.00472589792060491
GOLT1B	5	323	1.68888320772886e-07	0.000478122836108041	0.0154798761609907
RECQL	5	323	1.68888320772886e-07	0.000478122836108041	0.0154798761609907
RP1-315G1.3	5	667	1.78866526368004e-07	0.000506013403095085	0.00749625187406297
PAF1	6	1927	2.02146193561958e-07	0.000571669435393218	0.00311364815775817
NOS1AP	5	698	2.42708571129846e-07	0.000686137130584075	0.00716332378223496
LINC00661	5	1181	2.75438911678805e-07	0.000778390364404302	0.00423370025402202
CDC42EP2	6	1496	2.92654150024774e-07	0.000826747973819986	0.00401069518716578
FAM71E2	5	762	2.97208451960351e-07	0.000839316668336032	0.00656167979002625
WDR74	6	1005	3.12923820966482e-07	0.000883383946588379	0.00597014925373134
FLRT2	3	101	3.51307596235806e-07	0.000991390036577444	0.0297029702970297
DIO3OS	7	2654	4.31214684182279e-07	0.00121645662407821	0.00263752825923135
RSF1	5	1047	4.4580379954251e-07	0.00125716671470988	0.00477554918815664
CTD-2210P24.4	4	383	4.9842023575053e-07	0.00140504664458074	0.010443864229765
AL008721.1	2	42	5.00413878667949e-07	0.00141016631008628	0.0476190476190476
RP13-582O9.7	5	945	5.26546880097456e-07	0.00148328256123453	0.00529100529100529
AAMDC	5	1100	5.2896251179213e-07	0.00148955843320664	0.00454545454545455
FNDC5	4	932	6.01347464823654e-07	0.00169279311347859	0.00429184549356223
MRPL34	6	1465	6.0370400045695e-07	0.00169882305728586	0.00409556313993174
LRRC28	4	667	6.6737362480751e-07	0.00187732200658353	0.00599700149925037
SH3D21	4	554	6.86349770795402e-07	0.00193001555547667	0.0072202166064982
ATF7IP	5	1105	7.04248158678311e-07	0.00197964157404473	0.00452488687782805
SNORD115-44	5	758	7.40157732770363e-07	0.00207984322908472	0.00659630606860158
TBC1D1	7	1888	7.7816432852984e-07	0.00218586359884032	0.00370762711864407
CCNF	5	1172	8.04987281388669e-07	0.00226040428613938	0.00426621160409556
RAPGEF3	7	2803	8.05486682020629e-07	0.0022610011164319	0.00249732429539779
AC010441.1	3	160	8.23319887044427e-07	0.00231023560304666	0.01875
RPP40	4	490	8.63805056927625e-07	0.00242297318468199	0.00816326530612245
RNU2-42P	3	301	9.11790766222609e-07	0.0025566613084882	0.00996677740863787
NEAT1	6	1781	9.21538546805323e-07	0.00258307254669532	0.00336889387984278
AP002833.1	4	355	9.43163625310994e-07	0.00264274447812141	0.0112676056338028
KIRREL3-AS3	4	355	9.43163625310994e-07	0.00264274447812141	0.0112676056338028
CALHM1	4	795	9.94831661493834e-07	0.00278552865218273	0.0050314465408805
BIRC6	5	994	1.02843636351491e-06	0.00287859338147822	0.00503018108651911
CEP170B	6	2393	1.10006580533728e-06	0.00307798412333371	0.00250731299623903
SSH2	5	1143	1.12360498316644e-06	0.00314272313791653	0.00437445319335083
PRKCH	6	1858	1.14622752678262e-06	0.0032048521648842	0.00322927879440258
IWS1	4	611	1.16361274260512e-06	0.00325229761558132	0.00654664484451719
RFKP1	3	90	1.19756486538503e-06	0.00334599623388576	0.0333333333333333
RP5-942I16.1	5	867	1.28766528117996e-06	0.00359644913033563	0.00576701268742791
AQP5	5	1664	1.30281919830111e-06	0.00363747120165669	0.00300480769230769
ACIN1	5	1511	1.31870924424682e-06	0.00368051750069287	0.00330906684315023
COX19	4	796	1.32325772905784e-06	0.00369188906407136	0.0050251256281407
HSP90AA1	6	1935	1.36443449105794e-06	0.0038054077955606	0.00310077519379845
TENC1	8	5022	1.47216766921421e-06	0.00410440346176921	0.00159299084030267
SESN2	4	669	1.48958052392789e-06	0.00415146092018703	0.00597907324364723
C1orf228	4	675	1.53041861283842e-06	0.00426374625536785	0.00592592592592593
PTCD1	4	665	1.57870916228653e-06	0.00439670501696798	0.00601503759398496
STX5	5	844	1.81677035959726e-06	0.00505788868111878	0.00592417061611374
RP11-727F15.9	5	844	1.81677035959726e-06	0.00505788868111878	0.00592417061611374
ULK4	4	525	1.90129948873796e-06	0.00528941517766901	0.00761904761904762
S100A2	3	336	2.00632128000144e-06	0.00557957947968402	0.00892857142857143
ZNF696	5	1301	2.10191200744614e-06	0.00584331538070026	0.00384319754035357
NFAT5	4	1011	2.26626678001551e-06	0.00629795538166311	0.0039564787339268
MIR1538	4	1011	2.26626678001551e-06	0.00629795538166311	0.0039564787339268
RP11-1140I5.1	1	11	2.31056085242543e-06	0.00641642748718541	0.0909090909090909
TTC23	4	852	2.69811161857092e-06	0.00748995785315287	0.00469483568075117
RP13-81N3.2	3	182	2.73642624337711e-06	0.00759358282537148	0.0164835164835165
MFSD5	4	956	2.96771252161765e-06	0.00823243453496736	0.00418410041841004
GALNT12	4	555	3.37049642595844e-06	0.00934638658918274	0.00720720720720721
SUCLG1	5	635	3.43194359908594e-06	0.00951334765666623	0.0078740157480315
ANKRD20A5P	3	250	3.54147611258959e-06	0.00981343030798576	0.012
STAG2	5	1012	3.5472256553204e-06	0.0098258150652375	0.00494071146245059
TERF1	5	386	3.55199561397068e-06	0.00983547585508482	0.0129533678756477
EPRS	4	697	3.69111369036279e-06	0.0102170026949242	0.00573888091822095
METTL7A	2	181	3.72552273031346e-06	0.0103085213947773	0.0110497237569061
AP001062.1	4	940	3.91478188044303e-06	0.0108282866813054	0.00425531914893617
AP001062.7	4	941	3.93531744846687e-06	0.0108811527450109	0.00425079702444208
AC013480.2	2	193	3.95282235332584e-06	0.0109256009845926	0.0103626943005181
UBE2I	7	4496	4.03759612377375e-06	0.0111558780899869	0.00155693950177936
ARHGEF2	5	1712	4.19502048987219e-06	0.011586646593027	0.00292056074766355
TRIM26	4	675	4.53444614345599e-06	0.012519605802082	0.00592592592592593
GTF2A2	3	291	4.58877379416744e-06	0.0126650156719021	0.0103092783505155
MIER1	5	1052	5.66994909156904e-06	0.015643389543639	0.00475285171102662
MLLT1	6	2325	5.78103693438248e-06	0.0159440998650269	0.00258064516129032
NF2	3	438	6.27917602979977e-06	0.017311688314158	0.00684931506849315
CTD-2260A17.2	5	1021	6.88294735640138e-06	0.0189694029142422	0.00489715964740451
DPYSL4	5	1871	7.00586522783819e-06	0.0193011587026942	0.00267236771779797
KRT18	3	560	7.02161083587782e-06	0.0193375162420075	0.00535714285714286
SAP30	5	975	7.15822672059385e-06	0.0197065981617949	0.00512820512820513
RP11-798M19.6	5	975	7.15822672059385e-06	0.0197065981617949	0.00512820512820513
RP11-560J1.2	4	765	7.55176872679897e-06	0.020774915767424	0.00522875816993464
IRF5	4	811	8.11682767154487e-06	0.0223212760967484	0.00493218249075216
ZNF767	4	737	8.57087214589658e-06	0.0235613275290697	0.00542740841248304
LBR	5	1139	9.26959530511695e-06	0.0254728478984614	0.00438981562774363
ADCY6	4	1029	9.39241103203869e-06	0.0258009531050103	0.00388726919339164
LNPEP	5	1198	1.00076598806842e-05	0.0274810340323588	0.00417362270450751
CASP6	4	649	1.10751666341224e-05	0.0304013324106661	0.0061633281972265
CTB-50L17.16	4	1097	1.13673307430284e-05	0.03119195555887	0.00364630811303555
GIPC1	5	1820	1.16409712201948e-05	0.0319311840569944	0.00274725274725275
RP11-138J23.1	1	9	1.19007949527239e-05	0.0326319797603689	0.111111111111111
SRP14	3	490	1.25825097126997e-05	0.0344886591225099	0.00612244897959184
SRP14-AS1	3	490	1.25825097126997e-05	0.0344886591225099	0.00612244897959184
RNU7-57P	1	39	1.30749691095167e-05	0.0358123403909661	0.0256410256410256
CTD-2515C13.1	1	9	1.32338703527912e-05	0.0362343370259424	0.111111111111111
SERINC2	4	684	1.36993143771136e-05	0.0374950234501599	0.00584795321637427
RP11-579D7.4	4	1158	1.40626048713566e-05	0.0384752869280316	0.00345423143350604
RP11-76I14.1	1	12	1.60309975567596e-05	0.0438447783177376	0.0833333333333333
CHD3	5	2809	1.93324733502864e-05	0.0528549821396831	0.00177999288002848
RP11-407B7.1	3	625	1.97460537233463e-05	0.0539659648259053	0.0048
AC104777.4	2	150	2.25300337012291e-05	0.0615520520717578	0.0133333333333333
SUFU	3	715	2.33428852516315e-05	0.0637494196222057	0.0041958041958042
LSMD1	5	2456	2.3444172719711e-05	0.064002591524811	0.00203583061889251
MIR5188	3	395	2.50783006624511e-05	0.068438682507829	0.00759493670886076
ROBO3	7	2511	2.540320600386e-05	0.0692999459785302	0.00278773397052967
A1BG	4	1124	2.65625987883045e-05	0.0724362068957063	0.00355871886120996
AC008277.1	1	48	2.76018094440555e-05	0.0752425325444954	0.0208333333333333
LINGO2	1	19	2.78921963694501e-05	0.0760062351067514	0.0526315789473684
GBP4	1	41	2.89092157153004e-05	0.0787487036084782	0.024390243902439
FXYD3	5	2068	2.94448329343222e-05	0.0801782800801594	0.00241779497098646
ZNF521	4	891	3.09931671317321e-05	0.0843634009325747	0.00448933782267116
CTD-2538C1.3	3	1063	3.20263629455253e-05	0.0871437335747743	0.00282220131702728
FAM219B	3	708	3.20393731978452e-05	0.087147095098139	0.00423728813559322
IFI16	2	159	3.28238550509896e-05	0.0892480618836408	0.0125786163522013
RP11-77I22.2	4	653	3.46009507233846e-05	0.0940453840661595	0.00612557427258806
CAPRIN2	4	653	3.46009507233846e-05	0.0940453840661595	0.00612557427258806
OR10K1	1	29	3.61753920127272e-05	0.0982523647065672	0.0344827586206897
NR2F1	6	1956	3.71525332149014e-05	0.100869127678457	0.00306748466257669
AC007253.1	1	41	3.72498126312015e-05	0.101095991481081	0.024390243902439
ABLIM2	3	532	3.82637826827903e-05	0.10380964241841	0.0056390977443609
WDR7	3	405	3.89756821568277e-05	0.105702050009317	0.00740740740740741
KCNJ10	3	499	4.0126844352173e-05	0.108783875038741	0.00601202404809619
MIR5687	1	52	4.12768226627502e-05	0.111860189416053	0.0192307692307692
KIAA0232	4	1504	4.39545517989526e-05	0.119072880823363	0.00265957446808511
RP5-1092L12.2	1	33	4.54212596182613e-05	0.123000771046252	0.0303030303030303
RP11-278L15.6	1	62	4.59844191075254e-05	0.124479822524071	0.0161290322580645
OR2J2	1	11	4.62326941399471e-05	0.125105670342697	0.0909090909090909
IGSF3	3	714	4.68736729465347e-05	0.126793285320376	0.00420168067226891
TDRD12	3	1151	4.70255542275311e-05	0.127157098631244	0.00260642919200695
RP11-572M11.4	3	435	4.78402647343668e-05	0.129312235576993	0.00689655172413793
C3orf17	3	435	4.78402647343668e-05	0.129312235576993	0.00689655172413793
FAXDC2	3	380	4.79444817231833e-05	0.129498045134318	0.00789473684210526
ACTR1A	3	864	4.8604889413828e-05	0.131233201417336	0.00347222222222222
ZHX1	4	1285	5.13384222750046e-05	0.138562401720237	0.00311284046692607
ABCB10	4	924	5.20579345717476e-05	0.140452307474575	0.00432900432900433
A1BG-AS1	4	1257	5.28858307171642e-05	0.142633085444192	0.00318217979315831
TTLL13	2	247	5.30077384172101e-05	0.142908862772798	0.00809716599190283
RP11-697E2.6	2	247	5.30077384172101e-05	0.142908862772798	0.00809716599190283
C21orf2	5	2628	5.47118584163231e-05	0.147393746573574	0.00190258751902588
AL358133.1	2	274	5.48290971545962e-05	0.147654758637327	0.0072992700729927
RP1-5O6.5	2	370	5.52513778934172e-05	0.148736709289079	0.00540540540540541
FTH1	3	894	5.66439646104699e-05	0.152428908766775	0.00335570469798658
AP003733.1	3	894	5.66439646104699e-05	0.152428908766775	0.00335570469798658
GINS4	3	502	5.6919544615841e-05	0.153056655471997	0.00597609561752988
KCNK2	4	587	5.80717707129308e-05	0.156096919676358	0.00681431005110733
AC145123.2	3	566	5.88113807120649e-05	0.158026179973318	0.00530035335689046
LTC4S	4	1898	5.99553435638445e-05	0.161040052812486	0.00210748155953635
GUSB	4	1635	6.07501965572688e-05	0.163114277756267	0.00244648318042813
MAP2K2	5	2782	6.16431563719155e-05	0.165450231702221	0.00179726815240834
ANKRD30B	2	261	6.16529148803613e-05	0.165450231702221	0.00766283524904215
OR5B12	1	38	6.16987203984065e-05	0.165475968108526	0.0263157894736842
TTF1	2	263	6.39244075035794e-05	0.171381336517096	0.00760456273764259
RP11-474D1.1	2	165	6.43624346744476e-05	0.17249132492752	0.0121212121212121
PPP1R1B	5	3135	6.66764900105754e-05	0.178626316738332	0.00159489633173844
GIMAP5	2	342	6.9502099032448e-05	0.186126621208896	0.00584795321637427
ASXL2	3	759	7.02636514179344e-05	0.188095794845811	0.00395256916996047
AKT1	7	6946	7.1137396647214e-05	0.190363673427945	0.00100777425856608
IGLVV-66	2	328	7.56622952844399e-05	0.202396639885877	0.00609756097560976
GIGYF2	3	814	7.61269741325066e-05	0.203563528830323	0.00368550368550369
RP5-1061H20.4	3	680	8.12224094739467e-05	0.217107500523859	0.00441176470588235
RP5-1061H20.3	3	680	8.12224094739467e-05	0.217107500523859	0.00441176470588235
CIAO1	3	729	8.18691144057748e-05	0.218672404577825	0.00411522633744856
ZNF282	3	838	8.23580177412575e-05	0.219895907369158	0.0035799522673031
GK	3	623	8.3168108432452e-05	0.221975681406214	0.00481540930979133
HES2	5	2659	8.34786809672527e-05	0.22272112082063	0.00188040616773223
PHF11	2	240	8.39164993385877e-05	0.223805303736013	0.00833333333333333
LINC01079	1	53	8.43308213720473e-05	0.224825969777878	0.0188679245283019
SLC43A1	4	1444	8.55184120969188e-05	0.227906568238289	0.00277008310249307
MXRA8	5	3721	8.983769884785e-05	0.239327629730672	0.0013437248051599
RP11-404H14.1	3	492	9.00988921046508e-05	0.239933349674685	0.00609756097560976
TPSG1	3	1398	9.13067387328104e-05	0.243058538506741	0.00214592274678112
RP11-2I17.4	2	337	9.19064110629364e-05	0.244562959838474	0.00593471810089021
LSMEM1	1	51	9.37378555354584e-05	0.249342695724319	0.0196078431372549
RHPN2	3	919	9.37761862430664e-05	0.249350879220314	0.00326441784548422
FAM83F	4	1485	9.89992799803607e-05	0.263140086187799	0.00269360269360269
RP11-183E9.2	1	69	0.000103357331625809	0.274620430129773	0.0144927536231884
ESCO1	3	684	0.000103422215372739	0.274689404029996	0.0043859649122807
SNORA75	1	62	0.00010347395648802	0.274723354475694	0.0161290322580645
LPIN3	5	2701	0.000111032251641663	0.294679595856973	0.00185116623472788
RP11-296A16.1	2	290	0.000111376035195621	0.295480621373981	0.00689655172413793
FGR	2	505	0.000115023813380577	0.30504315308529	0.00396039603960396
EPHA8	3	1060	0.000115338401810106	0.30576210319859	0.00283018867924528
RP11-63L7.5	4	1056	0.000117819933107111	0.312222822733843	0.00378787878787879
HOOK2	7	5483	0.000118025031012881	0.312648307153121	0.00127667335400328
PNRC1	4	1063	0.000119918180504164	0.317543341975026	0.00376293508936971
SLC5A3	3	1045	0.00012089269162352	0.320002954727457	0.00287081339712919
PGLYRP2	2	308	0.000123895459100409	0.327827384779683	0.00649350649350649
RP13-631K18.3	1	77	0.000123948914739436	0.327844879485807	0.012987012987013
MRPS6	3	1094	0.000127978196771794	0.338374352264624	0.00274223034734918
AC022861.1	1	41	0.000132878510176737	0.351197902397116	0.024390243902439
HDGFRP2	5	3508	0.000133976467631025	0.353965827481168	0.00142531356898518
HIST1H1PS1	1	59	0.00013444502133253	0.355069301339211	0.0169491525423729
HOXB2	4	1700	0.00013452500334965	0.355146008843077	0.00235294117647059
RP11-1407O15.2	2	554	0.000135030749502607	0.35634614793738	0.0036101083032491
AP000320.7	3	1067	0.000135212981918764	0.3566918463017	0.0028116213683224
ATP8B3	5	3843	0.000139551562246099	0.367997469642962	0.00130106687483737
RN7SL704P	2	524	0.000141962763272607	0.374213843986593	0.00381679389312977
KIRREL3	4	1162	0.00014408353023343	0.379660102165087	0.00344234079173838
JARID2	4	1730	0.000145382590163279	0.382937742490076	0.0023121387283237
RASEF	4	674	0.000150488211940192	0.396235462038525	0.00593471810089021
HOXB-AS1	4	1744	0.0001516519671656	0.39914797757986	0.00229357798165138
MIR1302-4	2	463	0.000155456543495247	0.409006165935995	0.00431965442764579
CAMK2A	2	458	0.000155698552636752	0.409487193434657	0.00436681222707424
AK7	3	686	0.000160026080914477	0.42070856672416	0.0043731778425656
RP4-668G5.1	1	68	0.00016010093118457	0.420745247153051	0.0147058823529412
CNTD1	2	537	0.000162387026855004	0.426590719548096	0.0037243947858473
AC073958.2	1	40	0.00016249377032429	0.426708640871586	0.025
UBC	3	795	0.000169182368713883	0.444103717873942	0.00377358490566038
VPS52	2	288	0.000169424429707132	0.444569703551515	0.00694444444444444
EIF3E	3	479	0.000169890857106392	0.445623718190066	0.00626304801670146
GPR113	2	440	0.000170773817002812	0.447768948181372	0.00454545454545455
GNAI2P1	1	90	0.000174951838761594	0.458548769394139	0.0111111111111111
GCNT1P4	1	28	0.000177468548738235	0.464967597694177	0.0357142857142857
ZMAT4	2	180	0.000179768179418338	0.470812861896628	0.0111111111111111
AC005740.6	1	58	0.000181831698483181	0.476035386628969	0.0172413793103448
RP5-1113E3.3	1	127	0.000184343770606832	0.482427647678079	0.0078740157480315
PPIAP1	1	40	0.00018525930644564	0.484638345661794	0.025
ERVFRD-1	1	89	0.0001853570627387	0.484708719061701	0.0112359550561798
RP11-219C20.3	1	19	0.000185359139661556	0.484708719061701	0.0526315789473684
LRRFIP1	5	2502	0.000186287601370738	0.486769502381739	0.00199840127897682
RP11-366L18.1	1	128	0.000187698696037519	0.49026899405	0.0078125
RP11-701P16.3	1	92	0.000189702714628148	0.495313787894095	0.0108695652173913
PTGER1	3	1154	0.000192536599878501	0.502520525682888	0.00259965337954939
CTA-326K9.1	1	45	0.000192873410315597	0.503206727513393	0.0222222222222222
MAPK6PS3	1	68	0.000198905672433081	0.518745993705474	0.0147058823529412
ATP2A2	3	1224	0.000199097983624719	0.519048443309642	0.00245098039215686
RP11-507J18.1	1	113	0.000201177368143179	0.524268221381126	0.00884955752212389
DOCK9-AS2	3	1079	0.000201999884336668	0.526209698697019	0.00278035217794254
SIRPG	1	95	0.000205502168933558	0.535127647902985	0.0105263157894737
OAZ1	4	2233	0.000207456093511138	0.540008211409492	0.00179131213613972
RPS18	2	343	0.000210465889918798	0.547632245568713	0.00583090379008746
SSBP3	5	3650	0.000214224319431855	0.557197454842255	0.00136986301369863
RP11-544A12.4	1	81	0.000214305588538632	0.557197454842255	0.0123456790123457
RP1-12G14.5	1	76	0.000215087231306699	0.55901171416611	0.0131578947368421
XX-FW80269A6.1	1	131	0.000218390372347166	0.567378187357937	0.00763358778625954
HCCAT3	1	23	0.000218541402394301	0.567552022018	0.0434782608695652
RP11-15D14.1	1	103	0.00021946003677964	0.569718255479944	0.00970873786407767
ITGB4	6	6038	0.000220658389052275	0.572608519590654	0.000993706525339516
AL590489.1	1	100	0.000220831338660799	0.572836492486111	0.01
AC004221.2	3	1487	0.00022524013295977	0.584047664764683	0.00201748486886348
CTD-2561F5.1	1	66	0.000230302790571235	0.596944833160642	0.0151515151515152
CASP4	2	328	0.000231934577693993	0.600942490805136	0.00609756097560976
RP11-3B12.1	3	279	0.00023466053088228	0.607770774985106	0.010752688172043
