chr	start	stops	name	p-value
chr3	169813008	169815020	UTR:PHC3	0.00794127311119282
chr3	42438569	42438759	UTR:LYZL4	0.000591839865606389
chr3	42438574	42438759	UTR:LYZL4	0.000576269745594355
chr3	5025374	5027008	UTR:BHLHE40	0.00946500625247458
chr3	64079542	64084729	UTR:PRICKLE2	0.0098761414710876
chr4	175558064	175564939	UTR:GLRA3	0.0270345892499633
chr4	76489646	76491095	UTR:C4orf26	0.00281276491961291
chr4	77231150	77232752	UTR:STBD1	0.00310928991630649
chr4	8603696	8605915	UTR:CPZ	0.00656375553014069
chr5	10226441	10227555	UTR:FAM173B	0.00416521693824026
chr5	10226844	10227555	UTR:FAM173B	0.00266047288363709
chr5	10227067	10227555	UTR:FAM173B	0.00182681878369131
chr5	111093628	111093900	UTR:NREP	0.00061090634491966
chr5	111093641	111093915	UTR:NREP	0.000615396882450491
chr5	115779311	115782311	UTR:SEMA6A	0.00723391248371767
chr5	121398889	121402440	UTR:LOX	0.012479880777714
chr5	135207601	135208436	UTR:SLC25A48	0.00227304682990091
chr5	149431752	149432386	UTR:HMGXB3	0.00345469262190766
chr5	154193653	154197167	UTR:LARP1	0.0141311419524837
chr5	63665638	63668696	UTR:RNF180	0.0157732034876317
chr5	6632996	6633404	UTR:NSUN2	0.00200054462050863
chr5	6633092	6633155	UTR:NSUN2	0.000309176505367098
chr5	6633092	6633404	UTR:NSUN2	0.00153019861121029
chr5	80521586	80525975	UTR:RASGRF2	0.0139385395716545
chr6	124979622	124980104	UTR:NKAIN2	0.00226934960871717
chr6	2971481	2971539	UTR:SERPINB6	0.000169248198636788
chr6	46644188	46645927	UTR:SLC25A27	0.00446746147752665
chr6	52919354	52919485	UTR:FBXO9	0.000301143614876694
chr6	56392290	56392532	UTR:DST	0.000626260520856962
chr7	150174865	150176480	UTR:GIMAP8	0.00456199609423188
chr7	27210209	27211520	UTR:HOXA10	0.00711797174081385
chr7	27210838	27211520	UTR:HOXA10	0.00370938711520994
chr8	109252230	109252304	UTR:EIF3E	0.000260620814808053
chr8	118806728	118811953	UTR:EXT1	0.0187806837687463
chr8	13947372	13947954	UTR:SGCZ	0.00358878673645611
chr8	22224761	22224921	UTR:SLC39A14	0.000849829305948171
chr8	22224799	22224921	UTR:SLC39A14	0.000648062081462739
chr8	22224817	22224921	UTR:SLC39A14	0.000552473516891102
chr8	57129889	57131178	UTR:CHCHD7	0.00738530969191961
chr8	57129991	57131083	UTR:CHCHD7	0.00626023990782674
chr8	57129991	57131172	UTR:CHCHD7	0.00676868238557288
chr8	57129991	57131174	UTR:CHCHD7	0.00678010498699075
chr8	57129991	57131357	UTR:CHCHD7	0.00782470184629492
chr8	97154561	97156793	UTR:GDF6	0.00445208281953473
chr9	124894744	124895250	UTR:NDUFA8	0.00121569861036983
chr9	124936992	124937972	UTR:MORN5	0.00235313714119803
chr9	139715780	139716492	UTR:RABL6	0.00275719358920053
chr9	27546543	27548236	UTR:C9orf72	0.00564301438949207
chrX	119495966	119496023	UTR:ATP1B4	0.000228473015706149
chrX	119495996	119496023	UTR:ATP1B4	0.000108230748715521
chrX	131503344	131513696	UTR:MBNL3	0.04739717966931
chrX	131506028	131513696	UTR:MBNL3	0.0353345468512939
chrX	16778479	16783459	UTR:SYAP1	0.0182523196686515
chrX	31137335	31139952	UTR:DMD	0.0121726982410553
chrX	31137337	31139952	UTR:DMD	0.0121634538339993
chrX	31137344	31139952	UTR:DMD	0.0121310977090686
chrX	31137344	31140038	UTR:DMD	0.0125285403107096
chrX	40507557	40511060	UTR:MED14	0.0151261786132127
chrX	46457194	46457843	UTR:CHST7	0.00298354171187644
chrX	70327565	70327771	UTR:IL2RG	0.00116668851466384
